2.014278675101178528e+00,-2.979864936475594916e+00,1.764093821422950015e+00,-7.920407338964570165e+00,-8.254935038331687736e+00
1.930468737128385959e+00,-3.017993538778004137e+00,1.658224022054097579e+00,-7.803337702691950817e+00,-8.284613344570800564e+00
4.160791602908804343e+00,-1.279541291811213455e+00,6.001370113266194295e+00,1.478075953198687120e+00,-3.595219841379972414e-01
